#time	x1	x2	x3
0	98.3506984652296	145.741281612844	35.9889118546307
0.0145772594752187	124.737662121241	142.89580421053	31.4970670289039
0.0291545189504373	149.499110835823	145.711055380888	39.5284591459693
0.043731778425656	184.423829794206	144.500860575802	44.3446648536571
0.0583090379008746	193.33517340752	145.7385676095	61.7782878877887
0.0728862973760933	231.183971777835	142.641325838797	46.403945968969
0.087463556851312	245.033646792814	153.957097924364	57.6142544034498
0.102040816326531	264.076720904148	146.840432910662	69.0876516009084
0.116618075801749	260.256761525982	147.249303208865	84.2316340351027
0.131195335276968	257.922425698571	157.267448830919	96.2628747933107
0.145772594752187	242.187939095501	164.590362227551	111.170737434657
0.160349854227405	226.042382978477	173.547300651203	119.373534341045
0.174927113702624	210.445108575174	172.833374889107	134.880038431754
0.189504373177843	200.158235106562	194.728062026862	127.403528758907
0.204081632653061	194.667851692953	207.548586426149	130.761615606754
0.21865889212828	196.756977785638	207.695819450329	136.286994213444
0.233236151603499	203.241981523067	220.224578721537	138.129983258028
0.247813411078717	208.121581178849	233.341257796445	132.007549715501
0.262390670553936	219.0885114152	246.730564340899	127.152648737198
0.276967930029155	245.979345448771	237.644830119217	117.373338856249
0.291545189504373	264.759679498224	241.823456699005	127.040735177648
0.306122448979592	279.910988454995	250.075326952599	128.690019902425
0.32069970845481	284.725720357252	260.628658252973	140.61451339426
0.335276967930029	305.42615060445	261.049720790853	150.572346075189
0.349854227405248	298.091022669347	260.214322158227	157.383319021566
0.364431486880467	305.065342708864	270.598542576368	155.305362457478
0.379008746355685	308.673802924889	283.329347944256	159.280392705493
0.393586005830904	306.03295165659	290.916344224168	171.37522966981
0.408163265306122	308.634106158243	303.174642702682	171.545992723834
0.422740524781341	322.291386914345	303.615921356825	171.393038658989
0.43731778425656	321.531198726522	301.334013417773	183.726287639388
0.451895043731778	329.683962358466	322.973764158812	174.551862153532
0.466472303206997	341.198123491664	325.001432494633	184.515530594149
0.481049562682216	346.455478931616	321.591978019931	177.790562032337
0.495626822157434	352.683904898273	333.228001989844	181.365008006875
0.510204081632653	360.195197135226	344.329229922307	179.522620269024
0.524781341107872	361.282906970126	344.045423800812	185.719881224731
0.53935860058309	370.249160960982	342.156801857038	197.405806684816
0.553935860058309	368.54732487268	349.314979759452	197.68838274277
0.568513119533528	371.182201374023	359.853981375403	205.974591398196
0.583090379008746	392.020124266278	363.941947783896	197.819267044145
0.597667638483965	393.107323748568	360.360352275826	193.492728738733
0.612244897959184	395.351704011656	374.164206011593	202.969382622236
0.626822157434402	393.635672688095	382.629443293822	209.357541199797
0.641399416909621	395.075204281965	381.471599597671	208.851194003161
0.65597667638484	405.035050402462	388.33652277444	211.224150063383
0.670553935860058	408.887888376807	392.178088733501	228.452220462922
0.685131195335277	408.6921466246	390.537790470357	223.518591259957
0.699708454810496	425.072231150498	387.918041249609	216.048811695834
0.714285714285714	401.524860070318	403.987066100934	217.627937987155
